timestamp,location,speed,disguise_type,success_rate,caught
2024-01-10 00:00:00,West,86.44955262301833,Mask,0.8958601296306732,1
2024-01-10 01:00:00,North,97.20215285332101,Hat,0.7979944210917409,1
2024-01-10 02:00:00,West,29.943777878843576,Glasses,0.5506299573075795,1
2024-01-10 03:00:00,East,78.46939801629154,Mask,0.9235697448468925,1
2024-01-10 04:00:00,East,95.06723654568303,Hat,0.7655426724426214,0
2024-01-10 05:00:00,East,34.498645293252814,Mask,0.920861680872338,0
2024-01-10 06:00:00,South,25.3197013893422,Hat,0.7901107593925147,0
2024-01-10 07:00:00,West,79.28965194320472,Hat,0.7798442224189699,0
2024-01-10 08:00:00,South,65.95784905439295,Mask,0.5526295925985062,0
2024-01-10 09:00:00,South,87.34630214066176,Glasses,0.5836798665693139,0
2024-01-10 10:00:00,North,31.18179013010316,Hat,0.9860126282482955,1
2024-01-10 11:00:00,South,83.62138494879122,Hat,0.6142433733773853,1
2024-01-10 12:00:00,North,36.13018560381956,Hat,0.988726058995184,1
2024-01-10 13:00:00,North,33.09247542925636,Glasses,0.7659563532621316,0
2024-01-10 14:00:00,South,33.14126383447943,Glasses,0.5678945235319686,0
2024-01-10 15:00:00,West,85.16597761851057,Mask,0.5496511013768465,0
2024-01-10 16:00:00,West,73.215777655696,Glasses,0.60443203535287,0
2024-01-10 17:00:00,West,61.845233981529546,Mask,0.9628186650126679,0
2024-01-10 18:00:00,West,48.7064387298802,Mask,0.7070751121641135,0
2024-01-10 19:00:00,West,90.17604326504866,Glasses,0.6977171339964572,1
2024-01-10 20:00:00,South,51.395608593810834,Mask,0.656603130535087,0
2024-01-10 21:00:00,South,85.32795515772617,Glasses,0.5735309252832942,0
2024-01-10 22:00:00,East,55.13079268561747,Mask,0.7439255985962032,0
2024-01-10 23:00:00,West,50.155554353992606,Glasses,0.5650238912555694,0
2024-01-11 00:00:00,South,57.01438285356851,Glasses,0.9177401181911637,0
2024-01-11 01:00:00,East,44.110229933131365,Mask,0.6851984931376532,1
2024-01-11 02:00:00,West,79.80875041410009,Hat,0.6874017838908981,0
2024-01-11 03:00:00,North,60.217631207398334,Mask,0.7370032142415779,0
2024-01-11 04:00:00,East,38.57701561174538,Glasses,0.7220638565828759,0
2024-01-11 05:00:00,South,91.96596586196547,Hat,0.9974289865296608,0
2024-01-11 06:00:00,North,50.711297709856915,Mask,0.7726905606091512,0
2024-01-11 07:00:00,North,63.48422888911909,Mask,0.5441008518949353,0
2024-01-11 08:00:00,North,92.51776887716376,Mask,0.803438670788465,0
2024-01-11 09:00:00,East,69.93903967311937,Hat,0.57579214643494,0
2024-01-11 10:00:00,South,29.351843256669127,Glasses,0.5154688223656709,0
2024-01-11 11:00:00,North,95.18656988907802,Mask,0.9853710768386241,0
2024-01-11 12:00:00,West,70.21664424571343,Mask,0.8867694457672819,1
2024-01-11 13:00:00,North,46.79244917256689,Mask,0.9900544962068835,0
2024-01-11 14:00:00,North,31.141765813070982,Mask,0.7389392240111212,0
2024-01-11 15:00:00,East,83.52201514162368,Mask,0.7661287655744881,0
2024-01-11 16:00:00,East,69.60582047428107,Glasses,0.5841684779595651,0
2024-01-11 17:00:00,South,62.67688735810572,Glasses,0.6234537133337927,0
2024-01-11 18:00:00,West,91.51140664407662,Mask,0.9192746074514141,0
2024-01-11 19:00:00,East,83.08777689796246,Hat,0.6780928235587971,0
2024-01-11 20:00:00,North,32.1339903786201,Glasses,0.9134074868982095,1
2024-01-11 21:00:00,South,44.93776542364386,Hat,0.8545068621435159,0
2024-01-11 22:00:00,North,39.87913118515726,Glasses,0.5885854626359328,1
2024-01-11 23:00:00,North,79.51570340581415,Mask,0.7537231830598711,0
2024-01-12 00:00:00,East,22.682594778862352,Glasses,0.8386936607593585,1
2024-01-12 01:00:00,South,65.59117478970532,Mask,0.6175186074019126,1
2024-01-12 02:00:00,West,80.99669485925524,Glasses,0.9153442552600384,0
2024-01-12 03:00:00,West,90.14125094093995,Mask,0.7724138287725935,1
2024-01-12 04:00:00,East,47.366539897272595,Mask,0.5826210252213015,0
2024-01-12 05:00:00,East,85.70058437376103,Mask,0.7914922130823012,1
2024-01-12 06:00:00,South,28.850538956416578,Mask,0.9998569020779571,0
2024-01-12 07:00:00,West,87.71618333876145,Hat,0.5752607458317067,0
2024-01-12 08:00:00,West,30.199092986558593,Mask,0.908378465059764,0
2024-01-12 09:00:00,West,51.78298324482938,Hat,0.603654501593779,1
2024-01-12 10:00:00,North,83.78362926236429,Hat,0.8911941647300436,0
2024-01-12 11:00:00,West,31.993394187901902,Mask,0.8672889615607067,0
2024-01-12 12:00:00,North,38.34011161861132,Hat,0.6502446928002161,0
2024-01-12 13:00:00,South,77.7802054714453,Glasses,0.662911558782225,1
2024-01-12 14:00:00,North,77.60292292368595,Mask,0.8962606959814596,0
2024-01-12 15:00:00,South,71.29181063082379,Hat,0.7307227559436563,0
2024-01-12 16:00:00,West,75.515875557368,Mask,0.8654090143559043,0
2024-01-12 17:00:00,West,63.417955467807694,Mask,0.5739920736829174,0
2024-01-12 18:00:00,South,40.14392471255622,Mask,0.9262788909507768,0
2024-01-12 19:00:00,East,47.65567948031355,Hat,0.8554423583411596,1
2024-01-12 20:00:00,South,34.527817344114055,Glasses,0.953471404417417,0
2024-01-12 21:00:00,East,92.67604490669027,Glasses,0.5661861895174862,0
2024-01-12 22:00:00,North,66.67134358128963,Hat,0.7965072501802988,0
2024-01-12 23:00:00,North,52.06811334109119,Mask,0.7995602925201626,0
2024-01-13 00:00:00,North,56.96046429153061,Hat,0.6767303702733912,0
2024-01-13 01:00:00,West,95.78266716894522,Hat,0.7292332122846289,0
2024-01-13 02:00:00,North,32.26811224928642,Hat,0.5189907816449267,0
2024-01-13 03:00:00,East,66.89838656134378,Mask,0.872930019313506,1
2024-01-13 04:00:00,North,60.47109431075728,Hat,0.7746612397015871,0
2024-01-13 05:00:00,South,68.91633883477184,Mask,0.5288705259345869,1
2024-01-13 06:00:00,South,21.44881470566724,Hat,0.8403779464802428,1
2024-01-13 07:00:00,West,89.76991271553212,Glasses,0.733391038615594,0
2024-01-13 08:00:00,South,94.56946259868899,Hat,0.5172306297125,1
2024-01-13 09:00:00,East,65.21065468713672,Hat,0.9848038634240477,0
2024-01-13 10:00:00,North,75.73206591015138,Glasses,0.9745560715447202,0
2024-01-13 11:00:00,West,93.79995049418366,Mask,0.7564512080735988,0
2024-01-13 12:00:00,North,76.57909074507188,Mask,0.5468362103529552,0
2024-01-13 13:00:00,North,32.20312343314091,Hat,0.8773106107992958,0
2024-01-13 14:00:00,East,66.10306881334506,Glasses,0.7459655500528646,0
2024-01-13 15:00:00,South,68.53720371062848,Mask,0.65122373914469,0
2024-01-13 16:00:00,South,53.93045370419088,Hat,0.7457090887642783,0
2024-01-13 17:00:00,North,78.91553884997782,Glasses,0.7612220727027322,1
2024-01-13 18:00:00,West,94.74936118152118,Mask,0.7813558495111697,0
2024-01-13 19:00:00,South,94.04548103254211,Mask,0.7206118568276633,0
2024-01-13 20:00:00,West,56.06714971233057,Glasses,0.8028776515695284,0
2024-01-13 21:00:00,South,29.05904366726042,Glasses,0.9593673553031887,0
2024-01-13 22:00:00,West,98.78729591698676,Glasses,0.6811340435492956,0
2024-01-13 23:00:00,East,87.11184691567473,Glasses,0.8628582316099745,1
2024-01-14 00:00:00,West,29.97301449626135,Hat,0.9472262784121162,0
2024-01-14 01:00:00,East,93.66735060938979,Glasses,0.7279896378799684,0
2024-01-14 02:00:00,East,89.59170896497027,Mask,0.7217279181909521,1
2024-01-14 03:00:00,West,61.50704457008577,Mask,0.8010584926773898,1
2024-01-14 04:00:00,East,67.30203485959434,Hat,0.795703379711244,0
2024-01-14 05:00:00,North,51.920216309610424,Mask,0.9032946711631384,0
2024-01-14 06:00:00,East,24.380931105762507,Mask,0.7382416918891463,0
2024-01-14 07:00:00,South,46.815779331672076,Glasses,0.9980614748197205,0
2024-01-14 08:00:00,West,84.22827588784091,Mask,0.5297357844336403,0
2024-01-14 09:00:00,North,20.37056184036823,Hat,0.5015839242903508,0
2024-01-14 10:00:00,West,46.679933735291534,Glasses,0.8200991557798119,1
2024-01-14 11:00:00,South,51.85349548727547,Glasses,0.6492174561809383,0
2024-01-14 12:00:00,South,62.99164823503383,Hat,0.6201911943497419,0
2024-01-14 13:00:00,South,93.58844931302085,Glasses,0.6559495400021402,0
2024-01-14 14:00:00,East,47.707679549276904,Glasses,0.6280237825524771,0
2024-01-14 15:00:00,East,47.75625615169822,Hat,0.5153950248302239,0
2024-01-14 16:00:00,West,79.00009984877987,Glasses,0.9857665211952944,0
2024-01-14 17:00:00,West,56.17743527118457,Hat,0.6103727442263909,1
2024-01-14 18:00:00,North,37.96838583519856,Hat,0.8670148812946532,0
2024-01-14 19:00:00,North,56.195161290615474,Mask,0.8812981973470877,0
2024-01-14 20:00:00,West,31.26856163038399,Mask,0.9646286990036146,0
2024-01-14 21:00:00,East,34.110958920497865,Glasses,0.51527472854669,0
2024-01-14 22:00:00,South,59.869421819158376,Glasses,0.9360241692235038,0
2024-01-14 23:00:00,West,53.514035960363834,Hat,0.7636130904199001,0
2024-01-15 00:00:00,North,93.187672085448,Glasses,0.8162720549829139,0
2024-01-15 01:00:00,East,48.99151192933065,Hat,0.8222351385605169,1
2024-01-15 02:00:00,West,66.44706802224349,Hat,0.9098989024923638,0
2024-01-15 03:00:00,West,70.58114303356243,Glasses,0.6667036610795553,0
2024-01-15 04:00:00,East,21.04755652706669,Hat,0.8665255949299967,0
2024-01-15 05:00:00,West,73.08298976133685,Mask,0.7642890548610985,1
2024-01-15 06:00:00,East,34.24287734958011,Glasses,0.8966970071526739,0
2024-01-15 07:00:00,South,96.88562539755641,Mask,0.9952730163850667,0
2024-01-15 08:00:00,East,31.893018220249036,Glasses,0.6003255087018806,0
2024-01-15 09:00:00,East,53.1699298981619,Hat,0.9973243207799989,0
2024-01-15 10:00:00,East,26.82797344629151,Glasses,0.544906077141387,0
2024-01-15 11:00:00,West,99.74994014767579,Mask,0.5011587739524069,0
2024-01-15 12:00:00,West,60.175600826499405,Hat,0.5220809680889156,0
2024-01-15 13:00:00,East,67.6308013856035,Glasses,0.6708912023683808,0
2024-01-15 14:00:00,West,25.3661181910742,Glasses,0.8164531653392171,1
2024-01-15 15:00:00,North,79.99683763193423,Glasses,0.5345147704439248,0
2024-01-15 16:00:00,North,36.792447447646865,Mask,0.5028329072647837,0
2024-01-15 17:00:00,West,91.84434315525709,Mask,0.9685455142293974,0
2024-01-15 18:00:00,West,36.41117123856057,Glasses,0.9109633179699648,1
2024-01-15 19:00:00,East,35.255017653093326,Hat,0.9045915855695155,0
2024-01-15 20:00:00,South,22.923973427847592,Hat,0.9422121377509886,1
2024-01-15 21:00:00,West,57.765355608799936,Mask,0.8500171363860523,0
2024-01-15 22:00:00,North,65.18729066100931,Hat,0.5522020648740407,0
2024-01-15 23:00:00,East,25.25669115426819,Mask,0.6995500940368615,1
2024-01-16 00:00:00,West,82.04220933560084,Glasses,0.8615747432323148,0
2024-01-16 01:00:00,North,56.26310677984221,Mask,0.6401672303957604,0
2024-01-16 02:00:00,North,61.951221546206405,Mask,0.8437031820681188,1
2024-01-16 03:00:00,South,55.26101975505825,Glasses,0.5122492241338261,0
2024-01-16 04:00:00,East,52.06104487002608,Hat,0.6530686704397966,0
